,지역,title,target
1220,동대문구,(온라인)연합 독서토론회<강화길'음복'>(3.9),독서
1221,동대문구,부모와 자녀가 함께 만드는 우리 가족 다큐멘터리,가족/양육
1222,동대문구,[유튜브 실시간 온라인강의]★사마천의 인생극장 : 史記列傳,취미
1223,동대문구,(온라인)[2021 시민인문대학] 서양문학과 아시아 Ⅱ,일반교양
1224,동대문구,[줌 온라인강의]★파리미술관 역사로 걷다,일반교양
1225,동대문구,[개관50주년기념행사] 문학수다방 한 줄 감상평쓰기,독서
1226,동대문구,2기 학부모캠퍼스,가족/양육
1227,동대문구,[개관 50주년 기념] 「가족과 함께 생일 케이크 만들기」,취미
1228,동대문구,[50주년기념] 안정희 작가와의 온라인 북토크-신청은 에버러,일반교양
1229,동대문구,손꽃이 피는 수어교실,기타
1230,동대문구,[온라인]연합 독서토론회3＜ 고병권'묵묵' ＞(9.7.화),독서
1231,동대문구,[온라인] 엄마 맘 토닥토닥 그림책 읽기(9.3.~),가족/양육
1232,동대문구,[방학 특강] 건강한 자녀 행복한 부모 프로젝트,가족/양육
1233,동대문구,2021 도서관 지혜학교 「오늘 읽는 중국 고전」,일반교양
1234,동대문구,(비대면) 제4기 토요인문아카데미:중국과 한국의 성리학,일반교양
1235,동대문구,[줌 온라인강의][학부모교육]★「하브루타 독서의 기적」강연회,가족/양육
1236,동대문구,2021 토론리더와 함께하는 독서동아리 컨설팅,취미
1237,동대문구,[제3기 토요인문아카데미]현대 프랑스 철학:정치철학과 정신분,일반교양
1238,동대문구,소통과 힐링을 위한 '시창작',취미
1239,동대문구,여행인문학: 히말라야 인문학,일반교양
1240,동대문구,제1기 DDM(동대문)인문아카데미 : 음악 인문학,일반교양
1241,동대문구,제2기 DDM(동대문)인문 아카데미: 철학VS문학,일반교양
1242,동대문구,[온라인]연합 독서토론회4＜ '노인과 바다' ＞(12.7.),시니어
1243,동대문구,최영미 작가의 어른들이 알아야 할 동화의 참맛,일반교양
1244,동대문구,[줌 온라인강의]★「유라시아와 한국」,일반교양
1245,동대문구,제5기 토요인문아카데미 : 페미니즘으로 바라본 인정과 분배,일반교양
1246,동대문구,[온라인]책도 펴기 어깨 펴기-상체 스트레칭 특강,일반교양
1247,동대문구,[줌 온라인강의]★「글쓰기로 '나'의 힘을 발견하다」,일반교양
1248,동대문구,[온라인]한 책 토론회＜ 정재찬'우리가 인생이라 부르는 것들',독서
1249,동대문구,"초등 도우미 ""책샘""양성과정 참여자 모집",기술교육
1250,동대문구,[학부모캠퍼스 1기] 코로나블루에 지친 아이들의 뇌,가족/양육
1251,동대문구,[DDM인문아카데미 6기] 우아한 명화 인문학,일반교양
1252,동대문구,"[1관1단] 헌책, 예술이 되다 : 업사이클링 북아트",취미
1253,동대문구,[마을결합형 도서관] 지역맞춤형 도!확!행,커뮤니티
1254,동대문구,"[온라인] 장자씨, 헛소리도 잘 하시네 : 우화로 읽는 장자",독서
1255,동대문구,노경실 작가의 ＜ 도전! 나도 동화작가 ＞ 참가자 모집,일반교양
1256,동대문구,[도서관 주간-저자 특강] 보통엄마들을 위한 기적의 영어육아,가족/양육
1257,동대문구,시민인문대학: 일본은 어떤 나라인가 Ⅰ(3.21.~),일반교양
1258,동대문구,[대면] 손꽃이 피는 수어교실,기타
1259,동대문구,[온라인]1차 연합독서토론회＜ 어린이라는 세계 ＞(3.8.),가족/양육
1260,동대문구,"(방학 특강) 어서 와, 컴퓨터 없는 코딩은 처음이지?",기술교육
1261,동대문구,(도서관대학) 1인 크리에이터 되기:슬기로운 유튜버 생활,취미
1262,동대문구,[지역인문학센터 협력] 인문고전 읽기 2 - 예술과 문명,일반교양
1263,동대문구,[시니어 디지털 문해교육] 똑똑한 시니어의 모바일 활용(기초,시니어
1264,동대문구,소통과 힐링을 위한 ＜ 시 창작교실 ＞ 참가자 모집[마감],취미
1265,동대문구,[온라인]2차 연합독서토론회＜ 불편한 편의점 ＞(6.14.),독서
1266,동대문구,(동대문DDM인문아카데미 7기) 우아한 영화 인문학,일반교양
1267,동대문구,[한국언론진흥재단 미디어교육 평생교실] 미디어로 함께하는 세,기술교육
1268,동대문구,[동대문도서관] 스토리텔링 자서전쓰기,일반교양
1269,동대문구,수필이 좋습니다: 내 삶이 글이 되는 순간,일반교양
1270,동대문구,그림책과 공예로 만나는 독서테라피,취미
1271,동대문구,[지역 협력] 「인문고전 읽기3-자본주의와 민주주의」,일반교양
1272,동대문구,[온라인]3차 연합독서토론회＜ 최소한의 선의 ＞(9.6.),독서
1273,동대문구,[학부모캠퍼스 2기]침착하고 편안한 어린이를 만드는 놀이명상,가족/양육
1274,동대문구,[도서관 지혜학교] 제국의 역사에서 배우는 삶의 지혜,일반교양
1275,동대문구,내 생애 첫 소설 쓰기,기술교육
1276,동대문구,수필이 좋습니다: 내 삶이 글이 되는 순간,일반교양
1277,동대문구,그림책과 공예로 만나는 독서테라피,취미
1278,동대문구,[학부모캠퍼스 2기]침착하고 편안한 어린이를 만드는 놀이명상,가족/양육
1279,동대문구,[도서관 지혜학교] 제국의 역사에서 배우는 삶의 지혜,일반교양
1280,동대문구,[DDM인문아카데미]AI시대 건강인문학,일반교양
1281,동대문구,창의복합프로그램- 스마트시니어를 위한 멀티미디어 책읽기,시니어
1282,동대문구,제1기 DDM(동대문)인문아카데미 : 음악 인문학,일반교양
1283,동대문구,[개관50주년기념행사] 문학수다방 한 줄 감상평쓰기,독서
1284,동대문구,『어서오세요 휴남동 서점입니다』 황보름 작자 강연,일반교양
1285,동대문구,[길 위의 인문학] 감염된 마음: 팬데믹 시대의 우리,일반교양
1286,동대문구,[9월 독서의 달] 해설과 함께하는 가을 음악회,일반교양
1287,동대문구,[9월 독서의달 특강]랜선으로 만나는 혼자 천천히 북유럽,일반교양
1288,동대문구,2022년 제2회 가족독서사진 공모전,가족/양육
1289,동대문구,(동대문DDM인문아카데미 7기) 우아한 영화 인문학,일반교양
1290,동대문구,시민인문대학: 일본은 어떤 나라인가 Ⅱ(5.2.~),일반교양
1291,동대문구,[도서관 개관 51주년] 도전! 온(ON)가족 자원순환의 기,가족/양육
1292,동대문구,[개관51주년 기념] 북극곰 예술여행 가족극 공연,가족/양육
1293,동대문구,[대면 공연]★서울시립교향악단 ＜ 우리동네 음악회 실내악 ＞,일반교양
1294,동대문구,[독서의 달 도서전시전] 우리 곁의 이웃들,일반교양
1295,동대문구,(온라인/가족문화특화/9월) 『기적의 아빠육아』 저자강연회,가족/양육
1296,동대문구,[온라인]7월 ＜ 풀파워 ＞ 김동현 저자와의 북토크 카페,일반교양
1297,동대문구,2021년 「온 책가족」 독서동아리 활동 가족 모집,취미
1298,동대문구,[개관 50주년 기념] 도서교환전,기타
1299,동대문구,[개관 50주년 기념] 「동대문도서관 50년을 부탁해」 행사,기타
1300,동대문구,[평생학습교실 특강] 가죽공예 클래스: 재단부터 바느질까지 (대면)10.6.~10.27.매주(목) 13~16시,취미
1301,동대문구,[평생학습교실 특강] 나만의 작은 정원: 수경재배와 테라리움 (대면)9.6.~9.27.매주(화) 13~15시,일반교양
1302,동대문구,[평생학습교실] 고전철학 (대면) /개강 7.5.(화),일반교양
1303,동대문구,[평생학습교실] 연필인물화 (대면)/개강 7.1.(금),취미
1304,송파구,돌마리패턴아트 동아리 양성교실,취미
1305,송파구,위례[온라인] 인문학열전 : 6. 소유냐 존재냐,일반교양
1306,송파구,"위례[온라인] 자산관리는 절약보다 전략, 속도보다 방향이다 ",사회초년생
1307,송파구,가락몰[길 위의 인문학] 후속간담회,일반교양
1308,송파구,거마[4분기] 그림책 시민 문화 살롱(성인),커뮤니티
1309,송파구,글마루★김경일 교수 강연,일반교양
1310,송파구,잠실본동[그림책 시민문화 살롱: 경혜원 작가] 동아리회원 모집 ,커뮤니티
1311,송파구,1호하늘하늘 손뜨개,취미
1312,송파구,위례[온라인] 인문학열전 : 5. 죄와 벌,일반교양
1313,송파구,2호[동네배움터] 정리수납의 달인,기술교육
1314,송파구,2호[동네배움터] 반려동물과 함께 살기,기술교육
1315,송파구,4호[성인 오프라인 프로그램] 『마흔 랩소디』 이솔잎 작가와의 만남,시니어
1316,송파구,"위례[탐방] 길위의 인문학 : 마음의 표현, 몸의 언어 <춤 인문학>",일반교양
1317,송파구,"위례[온라인] 길위의 인문학 : 마음의 표현, 몸의 언어 <춤 인문학 3>",일반교양
1318,송파구,"가락몰[프로그램][가락몰, 열연하다]안녕! Hola! Bonjour!",일반교양
1319,송파구,글마루[4분기] 플로리스트 체험반,취미
1320,송파구,잠실본동[독서의 달 프로그램] 부모와 함께하는 북아트 표현놀이,가족/양육
1321,송파구,1호그림책 시민 문화 살롱,커뮤니티
1322,송파구,"위례[대면진행] 길위의 인문학 : 마음의 표현, 몸의 언어 <춤 인문학 3>",일반교양
1323,송파구,위례[온라인] 인문학열전 : 4. 자본주의 어디서 와서 어디로 가는가,일반교양
1324,송파구,2호[소나무동네배움터] 북아트로 만나는 부모교육,가족/양육
1325,송파구,잠실본동[동네배움터] 수채화 보태니컬 아트(대기자 접수),취미
1326,송파구,위례[온라인] 인문학열전 : 삶의 방향을 제시하는 인문학 - 3. 월든,일반교양
1327,송파구,가락몰[길 위의 인문학] 버터와 마가린 (2차),일반교양
1328,송파구,위례[동아리] 수요일엔 그림책!,취미
1329,송파구,글마루간호사 비자 작가와의 만남 <내 마음은 누가 간호해 주나요>,일반교양
1330,송파구,글마루명수정 작가와의 만남 <소원으로 쌓은 탑의 노래>: 우리시대 그림책작가 제3탄,일반교양
1331,송파구,잠실본동[동네배움터] 메타버스 알아보기,기술교육
1332,송파구,거마365 릴레이 저자강연회 - [공부하는 엄마에게] 송수진 작가와의 만남 접수 안내,가족/양육
1333,송파구,"위례[온라인] 길위의 인문학 : 마음의 표현, 몸의 언어 <춤 인문학 2>",일반교양
1334,송파구,가락몰[길 위의 인문학] 우리는 무엇을 먹어야 하는가,일반교양
1335,송파구,"위례[대면진행] 내 방안의 정원, 힐링원예",취미
1336,송파구,1호[온라인 강좌]스마트폰 북트레일러,취미
1337,송파구,위례[온라인] 인문학열전 : 삶의 방향을 제시하는 인문학 - 2. 기후의 힘,일반교양
1338,송파구,2호그림책을 품은 부모교육,가족/양육
1339,송파구,"위례[대면진행] 길위의 인문학 : 마음의 표현, 몸의 언어 <춤 인문학 2>",일반교양
1340,송파구,위례[대면진행] 인문학열전 : 삶의 방향을 제시하는 인문학 - 2. 기후의 힘,일반교양
1341,송파구,위례[온라인] 인문학열전 : 삶의 방향을 제시하는 인문학 - 1. 법철학,일반교양
1342,송파구,"가락몰[프로그램][가락몰, 열연하다]식문화탐구영역",일반교양
1343,송파구,글마루그림책 리터러시-우리시대 그림책 작가 제2탄:[플라스틱섬] 이명애 작가와의 만남,일반교양
1344,송파구,돌마리[북스타트 부모교육] 4강. 뇌발달과 부모의 역할,가족/양육
1345,송파구,돌마리[북스타트 부모교육] 3강. 나와 아기를 위한 그림책 고르기,가족/양육
1346,송파구,위례[대면진행] 인문학열전 : 삶의 방향을 제시하는 인문학 - 1. 법철학,일반교양
1347,송파구,1호[온라인 강의]아이랑 전통놀이 ,커뮤니티
1348,송파구,"위례[온라인] 길위의 인문학 : 마음의 표현, 몸의 언어 <춤 인문학 1>",일반교양
1349,송파구,"위례[대면진행] 길위의 인문학 : 마음의 표현, 몸의 언어 <춤 인문학 1>",일반교양
1350,송파구,2호그림책을 품은 엄마,가족/양육
1351,송파구,가락몰[길 위의 인문학] 이야기 속 음식 이야기,일반교양
1352,송파구,영어박준형 작가와의 만남,언어교육
1353,송파구,돌마리[지혜학교] 요모조모 한국독립운동사,일반교양
1354,송파구,1호[온라인 강의]에니어그램으로 행복한 우리 가족,가족/양육
1355,송파구,1호[프로그램]미디어로 아이와 소통하기,가족/양육
1356,송파구,잠실본동[길위의인문학] 지구를 살리는 인문학(온라인),일반교양
1357,송파구,"가락몰[프로그램][가락몰, 열연하다]지구를 위한 한걸음",일반교양
1358,송파구,글마루[도서관 지혜학교] 지혜로운 언어생활,일반교양
1359,송파구,가락몰[프로그램] 2022 도서관지혜학교 - 문화유산속의 지혜,일반교양
1360,송파구,돌마리[북스타트 부모교육] 2강. 그림책의 이해,가족/양육
1361,송파구,영어[강연]우리가 몰랐던 캐나다 이야기,언어교육
1362,송파구,4호[성인 오프라인 프로그램] 그림명상 테라피,취미
1363,송파구,거마200일간 우리동네 그림책 작가 되기,취미
1364,송파구,4호[성인 오프라인 프로그램] 행복을 배달하는 북솔리언 심리상담,일반교양
1365,송파구,잠실본동[길위의인문학] 지구를 살리는 인문학(오프라인),일반교양
1366,송파구,글마루그림책 리터러시-우리시대 그림책 작가 제1탄: [한입만] 경혜원 작가와의 만남 ,일반교양
1367,송파구,가락몰[프로그램]블라인드북(당신을 위한 특별한 선물),기타
1368,송파구,잠실본동[동네배움터]마크라메 소품 만들기,취미
1369,송파구,잠실본동[동네배움터]나를 발견하는 그림책수업,기술교육
1370,송파구,영어영어책 리터러시 동아리,취미
1371,송파구,글마루쁘띠꼬숑의 그림책 클래식 콘서트,일반교양
1372,송파구,4호[개관12주년]책방 속 마법 우체국(온라인 마술 공연),기타
1373,송파구,글마루그림책 시민문화살롱; 우리시대 그림책 작가 탐구,커뮤니티
1374,송파구,영어영어책 리터러시 워크샵,언어교육
1375,송파구,가락몰[특별][세계책의날기념]팝업북 체험[4.24(일) 3차시],커뮤니티
1376,송파구,가락몰[특별][세계책의날기념]팝업북 체험[4.24(일) 2차시],커뮤니티
1377,송파구,가락몰[특별][세계책의날기념]팝업북 체험[4.24(일) 1차시],커뮤니티
1378,송파구,가락몰[특별][세계책의날기념]팝업북 체험[4.23(토) 2차시],커뮤니티
1379,송파구,가락몰[특별][세계책의날기념]팝업북 체험[4.23(토) 1차시],커뮤니티
1380,송파구,글마루검정고무신 만화가 <이우영 작가와의 만남> ★★마감임박,일반교양
1381,송파구,3호[2분기] 내 아이를 위한 비주얼씽킹,가족/양육
1382,송파구,가락몰[프로그램]컬러링 책갈피 만들기,취미
1383,송파구,글마루[재능기부] 캘리그라피 연구 동아리,취미
1384,송파구,글마루[재능기부] 영어 그림책 연구 동아리,취미
1385,송파구,"가락몰[프로그램][가락몰, 열연하다] 낱말퍼즐로 알아보는 그리스로마신화 ",일반교양
1386,송파구,"4호[성인 온라인 프로그램]마음 필사, 손으로 읽는 시와 그림책",일반교양
1387,송파구,잠실본동[특별]미디어 리터러시 바로 알기,기타
1388,송파구,2호[특별] 감정 코칭으로 우리아이 회복탄력성 키우기,가족/양육
1389,송파구,거마365 릴레이 저자강연회 접수 안내,일반교양
1390,송파구,4호[성인 온라인 프로그램]그림책 큐레이션으로 우리 아이 문해력 기르기,가족/양육
1391,송파구,돌마리전지적 그림책 시점,기타
1392,송파구,2호[특별] 하마쌤과 함께하는 옛날 옛적에,일반교양
1393,송파구,거마(겨울방학) 그림책 필사의 즐거움,일반교양
1394,송파구,거마(겨울방학) 그림책 테라피,취미
1395,송파구,글마루한 책 읽고 토론하자!(긴긴밤),독서
1396,송파구,글마루[온라인 가족 뮤지컬] 책 먹는 여우 뮤지컬,가족/양육
1397,송파구,영어[개관10주년기념] 영어 독서 토론,언어교육
1398,송파구,영어[개관10주년 기념] 영어 독서 강연,언어교육
1399,송파구,1호[온라인 강의] 그림책의 새로운 트렌드,기타
1400,송파구,가락몰키오스크 활용 교육,시니어
1401,송파구,"3호다문화, 그림책 속 미술에 반하다",기타
1402,송파구,돌마리김향수 작가의 어른을 위한 특별한 그림책 강연,일반교양
1403,송파구,위례[온라인/문화가있는날] 11월 인문학열전 : 서유기,일반교양
1404,송파구,거마내 자녀 문해력 다지기,가족/양육
1405,송파구,"1호[온라인 강의] 그림책과 서양미술사(11월19일,26일)로 일정변경",기타
1406,송파구,3호라탄공예 모집,취미
1407,송파구,4호[성인 온라인 프로그램]10대 마음을 여는 부모 대화법,가족/양육
1408,송파구,위례[온라인/특별] 나를 찾아 떠나는 에니어그램,일반교양
1409,송파구,글마루어른을 위한 그림책테라피,취미
1410,송파구,4호[특별 프로그램]뮤직테라피,취미
1411,송파구,4호[성인 온라인 프로그램]엄마의 그림책 TALK TALK,가족/양육
1412,송파구,돌마리북(BOOK)콘택트,기타
1413,송파구,위례[온라인/문화가있는날] 10월 인문학열전 : 모비딕,일반교양
1414,송파구,위례[오프라인/특별] 색다른 색 이야기,기타
1415,송파구,4호[그림책 시민 문화 살롱: 노인경 작가] 동아리 회원 모집,시니어
1416,송파구,3호[온라인] 그림책 시민문화 살롱 1기,커뮤니티
1417,송파구,4호[성인 온라인 프로그램]자녀와 소통하는 글쓰기,가족/양육
1418,송파구,"위례[오프라인/특별] 다문화, 책과 영상으로 소통하다",기타
1419,송파구,영어[그림책 시민문화살롱] 작가연구동아리,커뮤니티
1420,송파구,3호그림책 시민문화 살롱 1기,커뮤니티
1421,송파구,거마그림책 리터러시,기타
1422,송파구,거마시 쓰는 도서관,기타
1423,송파구,1호[온라인 동아리 활동] 그림책 시민문화 살롱: 고정순 작가,커뮤니티
1424,송파구,돌마리그림책 시민문화 살롱 1기,커뮤니티
1425,송파구,잠실본동[그림책 시민문화 살롱: 서현 작가] 동아리회원 모집 ,커뮤니티
1426,송파구,3호[미디어 리터러시]두런두런 미디어 살롱,커뮤니티
1427,송파구,"거마풍경 아크릴화, 어반스케치",취미
1428,송파구,위례[온라인/그림책시민문화살롱] 동아리회원 모집,커뮤니티
1429,송파구,2호[특별] 그림책 시민문화 살롱,커뮤니티
1430,송파구,"돌마리아트 테라피, 패턴아트",취미
1431,송파구,4호[성인 온라인 프로그램]자연을 닮은 프랑스 자수,취미
1432,송파구,위례[온라인/문화가있는날] 9월 인문학열전 : 노인과바다,시니어
1433,송파구,4호[길 위의 인문학]인문학적 미래 탐험 후속모임(SF영화소설리뷰 영상제작),일반교양
1434,송파구,영어[북스타트]효과적인 영어그림책 독서법(D),가족/양육
1435,송파구,영어[북스타트]효과적인 영어그림책 독서법(C) ,가족/양육
1436,송파구,영어[북스타트]효과적인 영어그림책 독서법(B),가족/양육
1437,송파구,영어[북스타트]효과적인 영어그림책 독서법(A),가족/양육
1438,송파구,4호[길 위의 인문학]과학으로 떠나는 인문학적 미래 탐험,일반교양
1439,송파구,2호[특별] 너는 나의 그림책,기타
1440,송파구,글마루엄마표 독서지도 ,가족/양육
1441,송파구,거마[길위의 인문학] Part3. 역사속에서 만나는 걷기 ,일반교양
1442,송파구,4호[북스타트 프로그램] 아이와 그림책 나누는 시간,가족/양육
1443,송파구,영어[한책읽기]Books & Talk (D),언어교육
1444,송파구,영어[한책읽기]Books & Talk (C),언어교육
1445,송파구,3호[동네배움터] 스마트폰을 활용한 북트레일러 만들기,취미
1446,송파구,잠실본동[길위의인문학] <세대공감> 3차. 팬데믹 시대의 변화와 생존,일반교양
1447,송파구,4호[길 위의 인문학]영화로 떠나는 인문학적 미래 탐험,일반교양
1448,송파구,가락몰[길 위의 인문학/성인] 조선잡(JOB)학다식 3차 프로그램,사회초년생
1449,송파구,4호[길위의 인문학]소설로 떠나는 인문학적 미래 탐험,일반교양
1450,송파구,위례[온라인/문화가있는날] 7월 인문학열전 : 파우스트,일반교양
1451,송파구,글마루2021년 길 위의 인문학 2차 프로그램,일반교양
1452,송파구,"거마[길위의 인문학] Part2. 문학, 영화, 미술분야의 걷기 ",일반교양
1453,송파구,가락몰[길 위의 인문학/성인] 조선잡(JOB)학다식 2차 프로그램,사회초년생
1454,송파구,위례[온라인/문화가있는날] 6월 인문학열전 : 징비록,일반교양
1455,송파구,"위례[길위의 인문학] 인문학, 변화하는 인류의 삶과 미래사회를 탐험하다 (온라인 강의)",일반교양
1456,송파구,글마루도서관지혜학교-인생2막을 설계하다(글쓰기를 통해 배우는 삶의 지혜),일반교양
1457,송파구,돌마리[지혜학교]한국 역사에서 배우는 삶의 지혜,일반교양
1458,송파구,2호[특별] 식물로 함께 치유하는 인문학 - 서울숲 탐방 모집 안내,일반교양
1459,송파구,거마[길위의 인문학] 그림탐방기(후속모임),일반교양
1460,송파구,거마[길위의 인문학] 토닥토닥 동네걷기(탐방),일반교양
1461,송파구,거마[길위의 인문학] 행복한 삶을 위한 걷기,일반교양
1462,송파구,"거마[길위의 인문학] 걷기, 두발의 철학",일반교양
1463,송파구,거마[길위의 인문학]Part 1. 행복한 삶을 위한 걷기,일반교양
1464,송파구,1호[온라인 강의] 에니어그램으로 아이와 함께 성장하기,가족/양육
1465,송파구,1호[온라인 강의] (자녀를 위한) 미디어 들여다보기,가족/양육
1466,송파구,잠실본동[특별] 그림책 들여다보기,기타
1467,송파구,"위례[온라인/길위의 인문학] 인문학, 인류의 도전과 극복의 삶을 탐구하다",일반교양
1468,송파구,2호[특별] 언어에서 배우는 지혜,일반교양
1469,송파구,2호[특별] 식물로 함께 치유하는 인문학 - 원예심리 편,취미
1470,송파구,가락몰2021 도서관 지혜학교『예술을 통해 생각해보는 삶의 의미와 가치』,일반교양
1471,송파구,4호[성인 온라인 프로그램]독독(獨讀)한 심리상담,일반교양
1472,송파구,위례[온라인/문화가있는날] 5월 인문학열전 : 이반데니소비치의 하루,일반교양
1473,송파구,4호[성인 온라인 프로그램]차이나는 VLOG 제작비법,기술교육
1474,송파구,가락몰슬기로운 농부생활,기타
1475,송파구,2호[특별] 식물로 함께 치유하는 인문학 - 플랜테리어 편,일반교양
1476,송파구,잠실본동[길 위의 인문학] 주제도서 함께 읽기,일반교양
1477,송파구,잠실본동 [특별] 디지털 시대의 미디어 리터러시와 NIE ,기술교육
1478,송파구,돌마리북(BOOK)콘택트,기타
1479,송파구,글마루조물락 비누만들기 [16:45~16:55],취미
1480,송파구,글마루조물락 비누만들기 [16:30~16:40] ,취미
1481,송파구,글마루조물락 비누만들기 [16:15~16:25] ,취미
1482,송파구,글마루조물락 비누만들기 [16:00~16:10] ,취미
1483,송파구,글마루조물락 비누만들기 [15:45~15:55] ,취미
1484,송파구,글마루조물락 비누만들기 [15:30~15:40] ,취미
1485,송파구,글마루조물락 비누만들기 [15:15~15:25] ,취미
1486,송파구,글마루조물락 비누만들기  [15:00~15:10],취미
1487,송파구,글마루마스크 스트랩 만들기 [16:45~16:55],취미
1488,송파구,글마루마스크 스트랩 만들기 [16:30~16:40],취미
1489,송파구,글마루마스크 스트랩 만들기 [16:15~16:25],취미
1490,송파구,글마루마스크 스트랩 만들기 [16:00~16:10],취미
1491,송파구,글마루마스크 스트랩 만들기 [15:45~15:55],취미
1492,송파구,글마루마스크 스트랩 만들기 [15:30~15:40],취미
1493,송파구,글마루마스크 스트랩 만들기 [15:15~15:25],취미
1494,송파구,글마루마스크 스트랩 만들기 [15:00~15:10],취미
1495,송파구,2호[정기] 책이랑 아이랑,가족/양육
1496,송파구,위례[온라인/문화가있는날][수정] 3월 인문학열전 : 시민정부론,일반교양
1497,송파구,글마루엑셀 기초 실무 교육 (20~30대),기술교육
1498,송파구,위례[온라인/문화가있는날] 2월 인문학열전 : 사피엔스,일반교양
1499,송파구,위례[온라인/문화가있는날] 2월 인문학열전 : 사피엔스,일반교양
1500,송파구,위례[온라인/문화가있는날] 1월 인문학열전 : 축의 시대,일반교양
1501,송파구,돌마리북(BOOK)콘택트,기타
1502,송파구,2호[특별] 개관 12주년 기념 매직쑈!! 벌룬쑈!!,기타
1503,송파구,거마4인4색 그림책과 함께하는 테라피(재능기부 강의),취미
1504,송파구,글마루3D 프린팅 기초 교육 프로그램 (일반),취미
1505,강동구,[신중년 특화 프로그램] 9월 신중년 1:1 취업 상담 ,시니어
1506,강동구,성내 창업성공멘토특강 [9월],사회초년생
1507,강동구,[모집] 「엄마 심리 수업」 윤우상 작가 강연,가족/양육
1508,강동구,"[9월 문화가 있는 날] 「엄마이지만, 나는 나야 (힐링 인터뷰)」",가족/양육
1509,강동구,[모집] 2022년 지혜학교 특강 '도시를 디자인하다.',일반교양
1510,강동구,[독서의달행사] 실크스크린 인쇄로 RE:디자인하다,기타
1511,강동구,[모집] 2022 북스타트 부모교육 <처음 읽는 엄마표 영어 그림책>,가족/양육
1512,강동구,[일정변경] 천호도서관 다문화 이해 전통놀이 체험 프로그램 「함께 이해하는 온마을i」,커뮤니티
1513,강동구, [모집] 9월 암사도서관 '50+ 고민상담소' (15~16시),시니어
1514,강동구,[모집] 9월 암사도서관 '50+ 고민상담소' (14~15시),시니어
1515,강동구,[모집] 커뮤니티 멘토링 : 조현행 작가와 함께하는 생각근육 키우는 양육자 인문학,가족/양육
1516,강동구,성내 1:1 창업 상담 [9월],사회초년생
1517,강동구,[특화프로그램 모집] 양육자힐링멘토링 <그림책 소풍> B타임,가족/양육
1518,강동구,[특화프로그램 모집] 양육자힐링멘토링 <그림책 소풍> A타임,가족/양육
1519,강동구,[독서의달행사] 예술의 무한한 가능성: NFT 아트,기술교육
1520,강동구,[디지털배움터] 온라인 쇼핑 어렵지 않아요,기술교육
1521,강동구,[디지털배움터] 삶의 질을 200% 높여주는 디지털 세상,기술교육
1522,강동구,[디지털배움터] 문서작성전문가 기초 과정,기술교육
1523,강동구,[디지털배움터] 초보자도 가능한 엑셀 전문가 (엑셀 초·중급),기술교육
1524,강동구,"[그림책 특화] 성내도서관 <그림책, 작가와 만나다> 9월 강연",일반교양
1525,강동구,[디지털배움터] 나도 사진 작가 되기,취미
1526,강동구,[암사도서관 커뮤니티] 코바늘 뜨개질,취미
1527,강동구,[암사도서관 커뮤니티] 미담,기타
1528,강동구,[암사도서관 커뮤니티] 경제 커뮤니티,일반교양
1529,강동구,[암사도서관 ART 人 LIBRARY] 미술관 탐방 - 앤서니 브라운의 원더랜드 뮤지엄전,취미
1530,강동구,"[디지털배움터] 온라인 쇼핑 어렵지 않아요 (3,4주차)",기술교육
1531,강동구,"[디지털배움터] 회장님도 아닌데 개인 비서 두기 (3,4주차)",기술교육
1532,강동구,성내 1:1 창업 상담 [8월],사회초년생
1533,강동구,[모집] 8월 암사도서관 '찾아가는 50+ 상담' (15~16시),시니어
1534,강동구,[모집] 8월 암사도서관 '찾아가는 50+ 상담' (14~15시),시니어
1535,강동구,[다문화인식개선] 그림책과 함께하는 세계시민 교육 추가 모집,기타
1536,강동구,[디지털배움터] 사진을 돋보이게 만들어주는 앱 교육,기술교육
1537,강동구,[디지털배움터] 회장님도 아닌데 개인 비서 두기,기술교육
1538,강동구,[디지털배움터] 초보자도 가능한 엑셀 전문가,기술교육
1539,강동구,[디지털배움터] 온라인 쇼핑 어렵지 않아요,기술교육
1540,강동구,[디지털배움터] 삶의 질을 200% 높여주는 디지털 세상,기술교육
1541,강동구,"[그림책 특화] 성내도서관 <그림책, 작가와 만나다> 8월 강연",일반교양
1542,강동구,[모집] 2022년 도서관 길 위의 인문학 <가족이 함께 책 읽는 강일도서관> 3부,가족/양육
1543,강동구,[모집] 폐현수막 업사이클링 반려동물 산책가방 만들기,취미
1544,강동구,[모집] 2022 천호도서관 텃밭 커뮤니티 모집,취미
1545,강동구,[신중년 특화 프로그램] 7월 신중년 1:1 취업 상담 ,시니어
1546,강동구,"[디지털배움터] 사진을 돋보이게 만들어주는 앱 (3,4주차)",기술교육
1547,강동구,"[7월 문화가 있는 날] 「하하 호호 웃어보자, 힐링 웃음치료」",일반교양
1548,강동구,[모집] 온마을i 커뮤니티 멘토커뮤니티 멘토링 : 우리가치 정원놀이 (성인),기타
1549,강동구,도서관 지혜학교 「지적인 클래식 음악 듣기」,일반교양
1550,강동구,성내 1:1 창업 상담 [7월],사회초년생
1551,강동구,창업 성공 멘토 특강 [7월],사회초년생
1552,강동구,"[그림책 특화] 성내도서관 <그림책, 작가와 만나다> 7월 강연 ",일반교양
1553,강동구,[디지털배움터] 사진을 돋보이게 만들어주는 앱 교육,기술교육
1554,강동구,[디지털배움터] 회장님도 아닌데 개인 비서 두기,기술교육
