Datetime,content,Like
2022-04-04 17:32:55+00:00,"그러니까 굵직한 인물들의 삶 그 자체가 아니라 그 삶으로 환유되는 도시의 역학이 이야기의 초점에 있는 것.

인물들의 출신이 다양하다는 점도 흥미. 기본적으로 다언어 다문화 느낌이 났음. 광동어, 보통화, 영어는 기본이고 타이어, 일본어도 들렸고… 도시 안팎을 오가는 이동도 주요 소재인 듯",2
2022-04-04 16:33:32+00:00,아아아아아아제길 ㅠ ㅋㅋㅋㅋㅋㅋㅋㅋㅋ다문화 해결단 출동!!!!!!!!!! 진짜귀엽다ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ이런 깜찍한노래가ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠhttps://t.co/je7jQ1yuuk,1
2022-04-04 14:05:25+00:00,"115개 국제시민단체?
조까튼소리
국제적?
중공 짱깨 조쓴족 씨발것들
아랍 난민?인지 테러거시긴지 여튼
계혁탈출 탈북자 년놈들
그 외 다문화 대가리 깨진 년놈들
또 이씀 자신있게 쳐 지껴봐
돈 떨어지는소리 들리니까는
아주 미치긋지?
이 섕 글베이 근성 가진 잡종 쓰레기들아",1
2022-04-04 13:08:37+00:00,"@DawnBreaks_KR 외곽은 더 심합니다.
우리 국민들의 자녀가 
다문화 가정이 아니란 이유로
다문화 가정의 애들에게
왕따와 학교폭력을 당하고 있는
실정이니까요.",4
2022-04-04 12:23:48+00:00,"캄보디아식 생선탕을 이전에 먹은 적이 있었는데 국물이 무지 개운했던 걸로 기억한단 말이지 
레몬그라스가 들어가서 좀 상큼하긴 했지만 
캄보디아식 생선 요리도 궁금한걸 
이름을 좀 알아두면 수원 다문화 푸드랜드에 가서 시켜먹기도 용이하고",1
2022-04-04 12:16:39+00:00,저번에 식당갔는데 다문화 가정처럼 보였는데 늙은 남편은 묵묵하게 밥먹고 젊은 아내는 애 셋을 살피며 밥을 먹었다. 그거 지켜보던 사장부부가 애를 하나씩 안아들다 남편한테 애 좀 같이 봐주시지그러셨어요 하니까 ㅋㅋ 남편이라는 양반 갑자기 담배피러간다고 나감.,8
2022-04-04 11:05:11+00:00,‘다문화가정 학생들과 비다문화가정 학생들은 자연스럽게 섞여 자란다’는 모습을 본 걸 수도 있지만… 적어도 다문화가정이라는 이유 하나만으로 섞이지 못하는 모습은 아니라는 걸 알았달까,1
2022-04-04 11:04:33+00:00,"이들에 대한 배려가 부족할 경우 더욱 심각한 결과를 
초래할 수 있다.”라고 경고했다.
소수이지만 수많은 다문화공동체가 
가족 폭력의사회복지적 접근, 지역공동체 협력에 의한 
여성 폭력 대응 사례 등에 대해 알아본다.
한국사회의 주류로 들어올 준비를 갖추고 있습니다.",1
2022-04-04 11:01:55+00:00,이거 진짜다… 다 그렇지는 않겠지만 오늘 ㄱㅛㅅㅐㅇ 첫날 우리반에 두 명의 다문화가정 학생 있는데 그중 한 명은 부회장이고 잘 지낸다는 말도 굳이 꺼내야 하나 싶을 만큼 그냥 잘 지냄 한 명은 담임샘이 말해주시기 전까진 다문화가정 학생인지도 몰랐다 물론 그 애들이 한국어를 매우 잘해서 https://t.co/iepXxwDSkf,1
2022-04-04 10:29:29+00:00,"원자화하면서 
우울증과 자살이 급증하고 있다.”라며 “경쟁에서 탈락한 
이들에 대한 배려가 부족할 경우 더욱 심각한 결과를 
초래할 수 있다.”라고 경고했다.
소수이지만 수많은 다문화공동체가 
가족 폭력의사회복지적 접근, 지역공동체 협력에 의한 
여성 폭력 대응 사례 등에 대해 알아본다.",1
2022-04-04 09:28:33+00:00,오늘 학교에서 다문화교육했는데....적어도 나는 안해도 되지 않을까.....천국과 한국 혼혈을 지독하게 사랑하고 있는데.... https://t.co/2RiDiZkpIv,2
2022-04-04 09:16:27+00:00,한국놈들은 절대 말로해선 들어먹질 않는 종자들. 518 다문화 종중 종북 종딥스 사기탄핵 네월호 살인백신 이젠 당연한 듯 일상으로 벌이는 부정선거들. 젓나리 떠들어봐야 공허한 메아리들. 전쟁을 통해서든 조저버리는 것 외엔 길이 없다. https://t.co/74hFDuHuxk,5
2022-04-04 07:39:49+00:00,"한 중 일 형부 한명씩 들이게될지도 ;
이게 다문화가정이지.",1
2022-04-04 02:13:11+00:00,"지금같이 계속해서
자국민 차별하는
다문화 정책이 이어진다면
최악의 시나리오는
중공의 동북4성중 하나인 한국성이
되는 것이고,그 보다 나은 상황이라면
한국에서 한국인을 찾는것이
인종차별이란 이유로 
심판대에 오르는 것이다.
지금이라도
자국민 말살 정책인
다문화 정책을 폐지하라! https://t.co/OMMjwPaBuy",14
2022-04-03 22:35:36+00:00,"시즌2는 인도계 배우가 여주고 단순히 인종만 끼워넣은게 아니라 뱅글을 한다거나 결혼전의식을 한다거나 이런 다문화속성이 좀 들어갔는데

그건좋긴한데요님아.

이 세계관에서 그래서 인도는 지금 무슨상태인건데요. 왕가가 있다니까 식민지 안된거임? 골수 안 빨아먹히고있는거임?",2
2022-04-03 22:32:27+00:00,"아 ㄹㅇ
그냥 원래 그런 다문화 다인종이 당연한 사회인척하지 너무 안하느니만 못한 설정으로 퉁침

아 그 뭐 다인종 잘 캐슷한건고맙긴한데.",2
2022-04-03 13:54:13+00:00,"시골은 더 심함.
우리 국민들의 자녀가 오히려
학교에서 다문화 가정의 자녀가
아니라는 이유로 왕따 학교폭력에
시달리고 있는게 지금 현실임.
대한민국은 이미 오래전
멸망의 테크트리를 타고 있었음.
다문화 정책 지금 당장 중단하고
몰아내야함.
외국인은 자국민의 급료 50%만 받도록
해야함 https://t.co/H0fcimBkkO",1
2022-04-03 12:59:11+00:00,나 정모 할 때 부모님께서 인터넷 사람 만나는 거 안 좋아하셔서 이것저것 물어보시길래 대답하다가 그 중에 하나가 다문화 가정이란 얘기를 했는데 어머니께서 너희 되게 예쁘다고 좀 도덕적으로 보시더라고,1
2022-04-03 09:28:59+00:00,"다문화교육이 다문화수용성을 높이는데 기여한 것으로 나타난 조사결과
물론 이것도 여가부가 하는 일 https://t.co/GbWse3La5S",6
2022-04-03 09:24:24+00:00,오늘 다문화까지 끝내고싶은데 교수가 아직도 말안해줌 3주뒤가 시험이라는게 믿겨지지않음,1
2022-04-03 05:47:50+00:00,@HannaRaptor @juseen 솔직히 의도와 다르게 문제가 있다고 판단했다면 진작에 자연스럽게 도태되거나 폐기되는게 맞는게 다문화정책임. 그런데 갈수록 파이가 커진다는건 뭔가 다른 의도와 카르텔이 있다고 봐야죠.,1
2022-04-03 04:31:18+00:00,"[다문화가족 중학 진학과정 설명회 실시 안내]
다문화가족 중학 진학과정 설명회를 진행합니다.
많은 관심과 참여부탁드립니다.

☎ 문의 070-4495-7744

#성남시외국인주민복지지원센터
#seongnammigrnt
#성남시 https://t.co/41gpdjvN5P",1
2022-04-03 00:49:39+00:00,"@soondk1 저들이 이미 2008년도 부터 경고했음.
중공을위하고 한국민족 말살 정책인 
다문화 정책이 낳은
예정된 결말.
전국 초등학교에 
다문화 그것도 중공조선족 
80% 50% 넘는 비율을
차지하는 학교들이 너무 많음.
한국의 미래는 이미 죽어있음. https://t.co/9v9OC1FTZW",8
2022-04-02 14:53:21+00:00,"🚩 #여성가족부_강화
 진짜 지식인이고  정치인이고
 양심이 더럽고  비겁한놈들
 아이큐30이나  아니면 싸이코찐따들
여성이란거북하면  우리가족부해도
되자나  왜 어만 여성을 공격하냐
여성가족부는 강회해야된다
청소년 경제발전에의한 다문화
우리삶 생활 직접연결 강화해도부족해 https://t.co/QMha4Wl2ZL",15
2022-04-02 14:48:18+00:00,아나 메이드 집사님 일본인 아니에요? ㅋㅋㅋㅋㅋㅋ 완전 다문화 가정이잖아요 https://t.co/w079ysoToG,1
2022-04-02 13:17:53+00:00,"01
Q. 주인공 오하루는 혹시 다문화 가정의 캐릭터인가요?

A. 정확히 보셨네요! 맞습니다. 좀 더 세밀히 말하자면, 그 중에서도 '비-백인' 및 '비-극동아시아인' 쪽의 다문화 가정입니다. https://t.co/dyEI3zA7vp",2
2022-04-02 10:21:05+00:00,그 사람들은 다문화 가족에 속한 사람들도 아니고 장애가 있는 사람들도 아니고 심지어 지방거주자가 아닌 경우도 많았거든요 그러면 이런 사람들은 대체 무슨 이유로 자신이 피해를 받고 있다고 여기는가 싶은 거죠,1
2022-04-02 09:00:02+00:00,"#서소문본관 #시적소장품 #쉬운글해설
《시적 소장품》 전시에서는 일부 작품에 대해 ‘쉬운 글 해설’을 제공하고 있습니다. 
박경주 작가의 &lt;배우 없는 연극&gt;은 우리 사회의 다문화 담론을 보여주는 실험성 짙은 공연으로, 모두가 좀 더 쉽게 이해할 수 있도록 돕고자 쉬운 글 해설이 만들어졌습니다. https://t.co/EUX4kokG5M",5
2022-04-02 07:39:18+00:00,민노총은 외노자와 다문화 좃빨할때 궁민들에게 좃창난겨... https://t.co/6CbOmJc44D,2
2022-04-02 05:18:47+00:00,"이현이는다문화일텐데
아버지가...서양쪽(.) 어머니가 한국인
그래서 이름이 두개죠",1
2022-04-02 04:11:35+00:00,"경북도, 다문화가족 대상 찾아가는 안전신문고 운영 https://t.co/SsUPtSXKQl",1
2022-04-01 16:33:18+00:00,"미국을 무슨 다양성의 나라 소수자 존중의 나라 다문화의 나라 이렇게 떠받드는 거 좀 아니라고 봄… 미국 완전 썩어있음 레이시즘의 역사가 너무도 깊고 체계적이고 이제는 레이시즘 2.0이라 아주 교묘함 다른 차별도 마찬가지고 color-blind, gender-blind 가지각색으로 사각지대에 놓임",102
2022-04-01 14:54:33+00:00,"애 낳으라고 난리쳐놓고
정작 미혼모/부가 낳은애
저소득계층이 낳은애
다문화가정이 낳은애는 별로 신경 안쓰는 나라 https://t.co/im8uNaSuID",28
2022-04-01 12:27:12+00:00,나 근데 중국인 조선족 이런거 다 떠나서 다문화주의 자체를 안좋아해  미국처럼 땅떵어리 넓은나라도 갈등생기는데 좁은 땅에서 부대껴사는 나라에서 무슨 다문화야싶은 편.. 이민자받을꺼면 강한 동화주의 정책 밀고나갔으면 싶음...이슬람도 한국식 개신교처럼 좀 더 현지에 적응하라그래...,4
2022-04-01 10:00:00+00:00,"📌「2021년 국민 다문화수용성 조사」 결과 발표(3.30)

'국민 다문화수용성 조사'는 3년 주기로 실시하며
국민의 다문화수용성 정도를 파악하여
정책수립의 기초자료로 활용됩니다

결과를 토대로 다문화수용성을 높이기 위한
정책을 적극 추진하겠습니다!

🔎자세히 보기
https://t.co/t0pQScRTL1 https://t.co/WlC01VVeBr",42
2022-04-01 07:15:31+00:00,"한지 족보 굳이 열심히 설정한 거
거기에 드러나는, 다문화로 구획되기 이전의 국경 횡단의 결과로 태어난 존재를 묘사하는 방식
그리고 상처투성이 리바이의 잔잔한 일상이 좋음

https://t.co/n0bGk94GI2",1
2022-04-01 00:06:44+00:00,"@sathesathsa 덧붙이자면 주인공 오하루의 어머니가 어느 나라 출신인지는 일부러 특정하지 않았답니다
만약 특정 국가라고 칭할 경우 자칫 그 나라 및 인근 나라와 관계된 다문화가정의 이야기로 오독될까봐...

비-백인 비-동아시아인 다문화가정이라고만 봐주십셔",1
2022-03-31 14:53:47+00:00,181102 다문화 악몽 태용 마크 정우 직캠 추천합니다 겁나 예쁩니다...... https://t.co/jxhVOPkOAc,4
2022-03-31 12:56:55+00:00,"도, 다문화가족 대상 진학설명회 고등학교로 확대. 올해 총 40회 열어 https://t.co/LgpPJd4BI0",1
2022-03-31 12:52:18+00:00,"탈레반에게서  탈출해야 했던 다문화 취약계층 1명에게 대학 등록금 및 생계비를 지원해주어  탈레반에게서 탈출해야 했던 다문화 취약계층 1명을 돕다.

총 400원 기부완료 https://t.co/6ogO6EfrXO",7
2022-03-31 11:57:38+00:00,"안양시,다문화가족도 보장 받으세요 '20220시민안전보험 가입' https://t.co/Ubv961u8RN",2
2022-03-31 11:53:17+00:00,"이거 여가부 폐지하면 내 삶이 달라지고 여친이 생기고 직업이 생기고 집이 생긴다는 살코들 말이잖아..

여가부는 경단녀 임상부 한부모(남자포함) 다문화가정 성범죄(남자포함) 피해지원하는게 대부분이라고 몇번이나 방송에서까지 쳐말함…
너 삶이 여자때매 장애인때매 다문화때매 힘든게 아니라고 https://t.co/D0Wf0Xml5C",1
2022-03-31 10:51:12+00:00,"나... 내 친구를 2년동안 다문화 가정이라고 생각했었음
아니 걍 편견 이런 게 아니라
진짜로 이국적으로 생겨서 애가
근데 걍. . . 그런가보다 해서 한 번도 안 물어봤던 건데
어느날 애들끼리 말하다가
자기는 사람들이 부모님 어느 나라 사람인지 묻는 게 너무 짜증난데
음...그럿겟군",1
2022-03-31 07:37:03+00:00,"이천시가족센터, 취학 전 다문화가족자녀 학습지원 대상자 모집 https://t.co/Pu0tMtDHeK",1
2022-03-31 07:19:29+00:00,"네? 캐릭터 국적을 꼭 기능적으로 설정해야한다는 편견은 다문화주의에 반하는 타자화일 뿐이라고요?

그... 그렇군...! 제가 미래엔의 큰뜻을 몰라뵙고...🤪🤪
(그럴리 없음)",3
2022-03-31 05:53:36+00:00,"📢안전취약계층을 위한 안전교육을 시행합니다. 

✅이주 노동자, 다문화 가정까지 교육 대상 확대
✅온라인 교육, 체험형 프로그램 등 맞춤형 교육 진행
✅전문기관과 강사 명단, 표준교육 자료 등 전문적인 운영 지원

자세히 보기
👉 https://t.co/7TUwjKr8qd

*출처: 대한민국 행정안전부 https://t.co/dv7XtMK6cz",11
2022-03-31 05:37:32+00:00,"엄마가 그런 말을 했다. 다문화 가정, 다문화 자녀도 어찌보면 차별적인 말이라고. 백인 혼혈인 가정에게는 하지 않는 말을, 동남아시아 등 우리나라보다 상대적으로 빈곤한 나라에서 온 가족 구성원이 섞여있는 가정에게만 하는 말이라고... 듣고보니 맞는 말인 것 같다",1
2022-03-31 03:07:45+00:00,아무도 관심 가지지 않은 다문화라는 벽을 구지 보여주는 설문... https://t.co/JHdCoWFB5f,2
2022-03-31 02:12:48+00:00,"든든링은 다양한 가족형태를 볼 수 있는 께임입니다
조손가정 있습니다
편모가정 있습니다
입양가정 있습니다
이혼가정 있습니다
재혼가정 있습니다
다문화가정 있습니다
두집살림남도 있습니다",8
2022-03-31 02:12:08+00:00,"다른 얘기긴 하지만..이젠 농어촌 지역 학교에는 다문화 가정 출신 학생들이 더 많을 정도. 오죽하면 토종 한국인(?)인 학생이 적응에 어려움을 겪기도 한다고.
그러니까 애먼 외국인 혐오 하지 마라 이번남들아. 체급에서 쨉도 안되는 놈들이 키보드만 놀려서 혐오놀이 하지ㅅㅂ https://t.co/fg4VP09Rvf",1
2022-03-31 02:00:57+00:00,난 다문화 찬성 그게 힘이지 다양성은 강하다,2
2022-03-30 22:43:31+00:00,다문화 가정을 차별하던건 항상 어른주도 였는데 왜 애들한테 책임전가하는듯한 질문을? https://t.co/GxgVmkJqkt,29
2022-03-30 18:58:22+00:00,"동두천시건강가정·다문화가족지원센터, ‘동두천시 가족센터’로 명칭 변경 https://t.co/osieJcZkJO",1
2022-03-30 18:12:04+00:00,"초1때 그냥..내가 싫어하던 애가 있었음..
그래서 걔한테만 김치를 많이주고 싫어하는 티를 아마 냈을거임ㅠ
근데 난 그냥 걔가 싫었던건데 울 엄마가
걔 다문화가정이라서 싫어하는줄알고 나 되게 많이 혼냈었음
그냥 갑자기 생각나서..ㅎㅎ
초2때 전학 오고나서 걔가 다문화인거 알았엉 https://t.co/M6uomFYslp",1
2022-03-30 17:49:54+00:00,"맞음 내 친구들중에도 중국인이랑 베트남 혼혈인이랑 네팔 혼혈인이랑 인도네시아 혼혈인이 있음

정말 많죠? 하나도 이상하지 않음
이 애들이 다문화인걸 모르는 애들도 많고 아는 애들도 다문화인걸 전~혀 신경쓰지 않습니다 그냥 다들 '한국말 하면 한국인이지 뭐가 문제야' 이 마인드임 https://t.co/aICab7pAEn",10
2022-03-30 15:32:03+00:00,"그니깐
이미 반에 몇 명씩 다문화인 세상에서 말이다 https://t.co/HaFsLGNadL",2
2022-03-30 14:53:47+00:00,이 조사가 왜 문제가 되는거지... 사회적으로 다문화인에 대한 문제가 있으면 조사하는데 당연한거 아닌가 조사하지 않으면 나빠지는 것도 좋아지는 것도 모르잖아 그럼 어떠한 조치도 취할 수 없을텐데 원인도 모르고 https://t.co/4WB7uSawNC,1
2022-03-30 14:38:04+00:00,그걸로 여성을 사온 가정에서 살아온 사람과 인간관계를 맺는다? 비즈니스적으로라도 찝찝할듯. 그럼 다문화는 다 그런 형태만 있는게 아니라고 하겠지만 그걸 구별할 수 있는 능력을 갖게 해주는게 우선. 밑도끝도 없이 상대에 대한 정보가 없는데 친하게 지내라는 말도 안된다.,4
2022-03-30 14:35:17+00:00,다문화에 대해 우호적이면 뭐 굉장히 발전된 사회라고 여기는 것 같은데 난 이거 명확히 구분할 필요가 있다고 생각. 근 20년간 한국정부가 매매혼을 장려했다는 사실을 빼놓으면 안된다. 남자가 잘난거라고는 운이 좋아서 세금으로 지원금주는 나라에 태어난거 밖에 없는데,17
2022-03-30 14:06:29+00:00,"아니 내가 트위터 안 올려 했는데
하…지금 개 망했다고
창체 다문화교육 구글 폼 과제 있는 줄도 모르고 5일동안…작성 안 했어
망했어…결과로 됐겠지..?
아놔…빌어먹을…젠장
자퇴하자 하하하ㅏ하하",1
2022-03-30 14:02:59+00:00,"근데 진짜 저런 질문 딱히ㅜ필요하지 않음...
고딩 친규들도 3년동언 겉이 지냤는데 내가 3학년 때 다문화인걸 들어서 안 거임 ㅅㅂ그걸 이제 알았냐면서 오히려 놀라더라",1
2022-03-30 10:24:41+00:00,맞어 울학원만 해도 다문화 가정이 태반이라 너네 엄만 어디 사람이시더라? 필리핀? 난 싱가폴! 난 베트남! 저번 방학에 외갓집 간다고 베트남 다녀왔어! 울 엄만 한국인인데! 이러고 있다고,1
2022-03-30 09:09:28+00:00,"[신간 소개] 《언어가 삶이 될 때》

언어는 우리에게 무엇일까?
우리는 왜 언어를 공부하는 걸까?

《언어가 삶이 될 때》는 다문화가정의 구성원으로 자라 미국에서 응용언어학을 공부하고 일본에서 영어를 가르치는 김미소가 삶에서 언어와 함께하는 법, 언어와 함께 성장하는 법을 들려주는 책이다 https://t.co/FUPSE4Xghx",9
2022-03-30 08:34:34+00:00,"@6akha_es 저희 아이들은 남중생들인데 다행히 선생님 말을 경청하는 애들이 많아서 제가 여가부엔 여성을 위한 업무보다는 청소년, 한부모가정, 다문화가족 등과 관련된 업무가 대부분이다. 여가부를 없앤다는 건 너희를 위한 부처를 없앤다는거라고 이야기해줬더니 더 이상 아무 말 없었어요.",8
2022-03-30 08:06:47+00:00,"📢안전취약계층을 위한 안전교육을 시행합니다. 

✅이주 노동자, 다문화 가정까지 교육 대상 확대
✅온라인 교육, 체험형 프로그램 등 맞춤형 교육 진행
✅전문기관과 강사 명단, 표준교육 자료 등 전문적인 운영 지원

자세히 보기
👉 https://t.co/MPsMhbJAUJ https://t.co/xVwQgxEtFU",4
2022-03-30 08:03:29+00:00,약간의 인간불신을 끼얹어 보자면 '옆자리 다문화가정 출신 친구와 사이좋게 지낼 생각이 있는지'에는 대부분 그렇다고 해도 '그럼 그 아이가 장래에 같은 일자리를 지원해도 좋은지'에는 아아니 어디 굴러온 하등종족이 감히 할 것이라는...,4
2022-03-30 07:58:38+00:00,"청소년 93% ""다문화 학생과 친구되는 것 불편하지 않아"" https://t.co/olWMxMJlyX",625
2022-03-30 06:36:22+00:00,청소년 93% ＂다문화 학생과 친구되는 것 불편하지 않아＂ (출처 : 연합뉴스 | 네이버 뉴스) https://t.co/h65MGlYOVS,2
2022-03-30 05:04:57+00:00,"성인 5천 명, 청소년 5천 명 등 총 1만 명을 설문 조사한 결과 청소년의 다문화 수용성 점수는 100점 만점에 71.39점을 기록했지만, 성인은 52.27점으로 20점 가까이 차이를 보였다. 직전 조사 때인 2018년과 비교하면 청소년은 0.17점 높아졌으나, 성인은 오히려 0.54점 하락했다. https://t.co/D1MnKdQCcT",3
2022-03-30 05:00:06+00:00,"청소년 93% ""다문화 학생과 친구되는 것 불편하지 않아"" https://t.co/kapOpRF0A6",24
2022-03-30 04:52:50+00:00,"포천시, 다문화가족 나눔봉사단 제과제빵 활동과 빵 나눔 https://t.co/PN3yod2VOx",1
2022-03-30 02:58:58+00:00,요즘 농어촌은 도시보다 더 글로벌함. 부모 친척 중 외국출신 구성원 비율이 높음. 학교에 외국인이나 다문화 학생이 꼭 있다. 주말에 읍면 번화가에 나가보면 행인 다수가 외국인. 이태원인 줄. 덕분에 베트남 우즈벡 태국 조선족 음식점이 많은데 도시보다 싸고 맛있음. https://t.co/CsM2CH5Ju3,196
2022-03-30 00:38:17+00:00,"교양 중에 완전 이과과목이라서 다른사람들 다 컴퓨터어쩌고 기계어쩌고 과인데 나만 유교과라
교수님이 예시 비유 들때마다 유아교육이 제일 먼저 나온다
인상깊으셨나봐...
참고로 나 다음에 나오는건 다문화학과임",2
2022-03-29 14:43:56+00:00,"슈와 - 영어쌤.. or 경제/세계지리쌤 
슈와가 지리쌤이라면 한지 아니고 무조건 세계지리여야 함 / 슈와쌤 꼭 팔토시 껴주셨으면 좋겠음
줁 - 일반사회쌤 / 사회 다 어울리는데 약간 박학다식 느낌으로 이거저거 썰 잘 풀어주는 일사쌤 느낌.. / 다문화 파트 때 멜팅팟 대신 마라탕비유하실듯",8
2022-03-29 05:02:02+00:00,어떤 문제나 저들이 하는 짓 매번 뻔함... 장애인도 다문화가정도 새터민도 대표격 인물 내세워서 영입하거나 척하면서 표만 훑고 나중에는 어떤 일을 하건 정작 메인 스트림에는 결코 세우지 않음 진짜...쓰레기들 저런 것들이 언론을 주무르게 놔뒀다는 게 정말 망조가 든 것이지,4
2022-03-29 02:00:22+00:00,"여자, 장애인 그다음엔 또 어디 만만한 약자들을 찾아서 혐오할런지
동물 계약직 독거노인 성소수자 다문화가정 등등
2번남녀 본인들은 그 혐오 절대 당하지 않을거라는 보장 있으셔서 2번 찍으신 건가요? ㅎㅎㅎ https://t.co/59OTEVHNaQ",4
2022-03-28 16:32:03+00:00,로오히 세계관에서 인종 얘기 웃긴 지점이... 뭐냐면... 바로 옆에 다종족다문화 헬베티아가 있는데... 왜 이건 또 간과되는건지...모르겠네. 국가간 교류가 일절 없는... 그런 곳이던가..?이럼 또 종족이 다종족이란거지 인종얘기가 아니지 않냐 그러면.. 그게 물과 기름처럼 아예 분리 될 수 있음..?,5
2022-03-28 13:14:10+00:00,"소개글은 &lt;한국사회의 반다문화 담론 고찰-
­ 인터넷 공간을 중심으로&gt;. 2012년. 10년 전의 예언이다.",1
2022-03-28 12:57:24+00:00,시발 다음은 다문화? 그다음은 성소수자냐? 그담은 뭐 노인? 어디까지가야 그만할건데 20대 헤테로 비장애 한국남성만 살수있는 뭐 그런나라 만들고싶은거?,1
2022-03-28 11:17:18+00:00,@YSYXVIIIRoma 이것이 다문화다 희망편 https://t.co/cpcrTisTSp,6
2022-03-28 08:30:08+00:00,"광주시 월남전참전자회는 지난2월 18일 
관내 생활형편이 어려운 다문화가정 
3곳에 성금 60만원을 전달했다. 이번 
행사는 베트남전쟁에 참여한 회원들이 
성금을 모금하여 우라나라에서 어렵게 
생활하고 있는 결혼 이민자 가정을 
돕기위해 마련되어 그 의미가 컸다. https://t.co/M1hMbs4CcS",1
2022-03-28 08:05:58+00:00,"住民センターで보육료の申請行ったら다문화보육료지원はオリニチプごとに支援内容が違うからオリニチプに確認して言われて電話したら聞いたことあるくらいで知らん感じやった😅
一応다문화の方も申請しといたけど何もないんかな😂",1
2022-03-28 07:18:33+00:00,131013 시청 다문화 축제 No More Dream(JIN FOCUS) https://t.co/Xi3al3oD0V @YouTubeより,1
2022-03-28 05:55:46+00:00,"@OhmyNews_Korea 이예지 의원 자체가 국힘 홍보용이에요. 국힘은 여성도 장애인도 우대한다는 이미지. 여성정책, 장애인 정책 태클걸면 똭, 내보이는 전시용 말이죠. 전에 다문화의원도 있었죠. 다문화 비하하면서. 같은 맥락이에요. 저게 이예지 의원의 역할인거고요.",1
2022-03-28 05:09:52+00:00,"@Kim_Ssari 정의당원이 된 된 이자스민의 경우 당시에도 굉장히 정략적으로 이용당했고 이 자스민이 의원으로서 대의하던 다문화가정도 당 내부 세력에 의해선 어떤 지원이나 정책으로 보답받지 못했던 것으로 기억합니다

김예지 의원이 너무나 존경스럽지만 향후 정치 행보에 암운이 드리진않을지 걱정도되네요",1
2022-03-28 02:16:31+00:00,"【한글 ASMR 샘플 동영상】
많은 성원을 받은 ""JK엘프의 이세계 임신 생활""의 2편이 한글로 등장하였습니다!

'사무적인 성처리'×'엘프 메이드'×'다문화 청춘 교류'
야한 말을 잘하면서도 쿨한 하이 엘프 메이드는 좋아하시나요?

발매 기념 30%할인 중! 20%할인 쿠폰도 배포 중!

검색어:
RJ380723 https://t.co/FVA2g79n56",18
2022-03-28 00:49:22+00:00,"“인종, 다문화, 젠더, 다언어, 지역, 계급, 생태, 연령, 장애 등을 포괄하는 &lt;다양성과 사회&gt;를 교육과정의 필수과목으로 지정해야 한다고 생각합니다. '통합'이 아닌 '다양성과 공존'이 시대정신이 되어야 한다고 믿습니다.” https://t.co/d7KAXj25bc",7
2022-03-27 13:08:00+00:00,"근데 러스티는 ㄹㅇ 사정이 있음 다문화가정에 귀화 얽혀서 이래저래
하지만 하이디,,,
이 여성,,,
백스토리가 좀 가난한 집안 내지는 고아로 태어나서 어찌저찌 그림으로 밥벌어먹고 살았다&lt; 밖에 없다,,, (티알 오리진캐라 그렇습니다)",1
2022-03-27 12:59:31+00:00,"이준석이 생각하는 사회적 약자는 과연 누구일지 궁금함.장애인이 사회적약자가 아니면 도대체 누가 약자라는거지? 여자,장애인 혐오,차별했으니 다음 타켓은 다문화,외국인,고양이들이 될것같다.",7
2022-03-27 12:37:54+00:00,"디즈니+ &lt;해밀턴&gt;을 막 봤습니다. 미국인들이 미쳐버린 이유를 알겠더라고요. 

미국 건국에 관련된 이 뮤지컬을 보다 보면, 먼 미래에 다문화 가정에서 자라난 천재가 ‘일제강점기 독립운동 일대기’ 같은 걸로 전례 없는 히트작을 만드는 상상을 하게 됩니다. 미국의 힘이 이런 것이겠죠. https://t.co/eULjmRhpuU",1
2022-03-27 11:08:07+00:00,"다문화 교육이 시작된 지 30년도 되지 않은 사회에서 자란 사람들이 이주민에게 얼마나 긍정적인 입장일 거라고 보는 건지 궁금하다... 
이주민들의 자국식 여성혐오와 우리나라 문화에 녹아들면서 갖추게 된 한국식 여성혐오의 합작품을 두려워하지 않을 수 있는 여성이 있기는 한지?",19
2022-03-27 10:55:30+00:00,맞아.. 나 그래서 어린이 활동지 삽화에 다문화 가정이나 장애인이나 성비도 꼭 신경써서 그리려고 노력함...,5
2022-03-27 06:23:24+00:00,"요즘 커뮤마다 가짜뉴스 총동원령 떨어졌나보네 현 정부에서 공무원 시험에 조선족에 혜택줬다고 헛소문 퍼뜨리나봄 
https://t.co/smLFCDhy2K
국가공무원 채용을 담당하는 인사혁신처와 지방공무원을 자체 임용하는 17개 시·도에 확인한 결과 다문화 가정에 혜택을 주는 제도는 없는 것으로 나타났다. https://t.co/7NXn1OVfiQ",50
2022-03-27 05:06:54+00:00,"국내 공산간첩들이
이제는 장애인 단체까지
이용하는 악랄한 짓거리를 하는구나.
예전 장애인 복지예산 줄여가며
다문화 정책 한답시고 외국인 범죄자
전용 호텔감옥을 지을때 그 당시의 장애인
단체는 정상적 이었는데
지금은 공산간첩에 장악당한
좌좀 단체로 전락해버렸네.",1
